#! FIELDS p.x fes dfes_p.x
#! SET normalisation  1.000000
#! SET min_p.x -3
#! SET max_p.x 3
#! SET nbins_p.x  301
#! SET periodic_p.x false
 -3.000000 inf 0.000000
 -2.980066 inf 0.000000
 -2.960133 inf 0.000000
 -2.940199 inf 0.000000
 -2.920266 inf 0.000000
 -2.900332 inf 0.000000
 -2.880399 inf 0.000000
 -2.860465 inf 0.000000
 -2.840532 inf 0.000000
 -2.820598 inf 0.000000
 -2.800664 inf 0.000000
 -2.780731 inf 0.000000
 -2.760797 inf 0.000000
 -2.740864 inf 0.000000
 -2.720930 inf 0.000000
 -2.700997 inf 0.000000
 -2.681063 inf 0.000000
 -2.661130 inf 0.000000
 -2.641196 inf 0.000000
 -2.621262 inf 0.000000
 -2.601329 inf 0.000000
 -2.581395 inf 0.000000
 -2.561462 inf 0.000000
 -2.541528 inf 0.000000
 -2.521595 inf 0.000000
 -2.501661 inf 0.000000
 -2.481728 inf 0.000000
 -2.461794 inf 0.000000
 -2.441860 inf 0.000000
 -2.421927 inf 0.000000
 -2.401993 inf 0.000000
 -2.382060 inf 0.000000
 -2.362126 inf 0.000000
 -2.342193 inf 0.000000
 -2.322259 inf 0.000000
 -2.302326 inf 0.000000
 -2.282392 inf 0.000000
 -2.262458 inf 0.000000
 -2.242525 inf 0.000000
 -2.222591 inf 0.000000
 -2.202658 inf 0.000000
 -2.182724 inf 0.000000
 -2.162791 inf 0.000000
 -2.142857 inf 0.000000
 -2.122924 inf 0.000000
 -2.102990 inf 0.000000
 -2.083056 50.088375 -429.323221
 -2.063123 43.441527 -239.098684
 -2.043189 40.407564 -74.086659
 -2.023256 39.416904 -76.047698
 -2.003322 37.186892 -113.387692
 -1.983389 34.836643 -131.585087
 -1.963455 32.522904 -99.058813
 -1.943522 30.542243 -99.892984
 -1.923588 28.501945 -103.340728
 -1.903654 26.351155 -110.373564
 -1.883721 24.223509 -102.073127
 -1.863787 22.286107 -95.296578
 -1.843854 20.485768 -82.414559
 -1.823920 18.888673 -83.041629
 -1.803987 17.197064 -82.516443
 -1.784053 15.648451 -73.388131
 -1.764120 14.228277 -71.492866
 -1.744186 12.803596 -68.760683
 -1.724252 11.574848 -55.516746
 -1.704319 10.450958 -59.204976
 -1.684385 9.329952 -51.278302
 -1.664452 8.333320 -49.819674
 -1.644518 7.329146 -50.667758
 -1.624585 6.368202 -45.088400
 -1.604651 5.533702 -38.635451
 -1.584718 4.773340 -37.944026
 -1.564784 4.076534 -31.514536
 -1.544850 3.444820 -32.974472
 -1.524917 2.827083 -28.171346
 -1.504983 2.282989 -27.247632
 -1.485050 1.767583 -22.988952
 -1.465116 1.367096 -18.978343
 -1.445183 0.981785 -18.620970
 -1.425249 0.637670 -16.074586
 -1.405316 0.357497 -13.107424
 -1.385382 0.092775 -13.182096
 -1.365449 -0.155255 -10.868740
 -1.345515 -0.310173 -4.945460
 -1.325581 -0.354603 -0.077010
 -1.305648 -0.393369 -4.213213
 -1.285714 -0.432056 1.050552
 -1.265781 -0.407145 1.231919
