#! FIELDS p.x hh dhh_p.x
#! SET normalisation  2000000.000000
#! SET min_p.x -4
#! SET max_p.x 4
#! SET nbins_p.x  399
#! SET periodic_p.x false
 -4.000000 0.000000 0.000000
 -3.979950 0.000000 0.000000
 -3.378446 1212450305914221152501027718397683278775331633565194703148134639460301906613651069354394706922063174606604245006289098511787644339325918773248.000000 96090489191845527313359492937496219923975213342864422437412659611174708610566917104520120035882837841930892244500947419119965247886845536108544.000000
 -3.358396 6087575372411787851433858159038956475543759747625733889857010964413970724068198358998382786596091477165499762551860832790142603261513571606533767168.000000 481812452068934959545811811140129415996066117401237513350720735365205001053113335043199352197143727469753669864286610379761905614578776815064831754240.000000
 -3.338346 23456022329992405972619344428292570411686631474195331295775717569951817482865114785087726681370282758497112940973909411941781533771805464739203975405895680.000000 1865597109346409288270595850397960449412216115343142891574282111507883781487591152394042792139032141471974335500746878101088421691469792618987660971631181824.000000
 -3.318296 40204282807135114765046793032615365972651221313699238650551381162678051435669607713677831951143770133427263531392967676561317089219653746593804792423991138582528.000000 3181854918916956252979840679857404614764832743711587764143069016528116334363696564121918823726764049076188711587600381193975282881101106035801192227514770945736704.000000
 -3.298246 15413033708062797442575351317701274198176039462104218862222787629097897240416342175040624427561459699807808159935353259292348524609753950243477700972432351590029983744.000000 1211333006695428423996556505916252286215997163689896326776332660502523267035669914774579738966724523556631070636805869088333866414054076106507264807049225897791392317440.000000
 -3.278195 55517373982288716565065094521548194742548322549777278557356258576985536797468234770248264883489326301655486458940434859050146339611932546523497586700354492809124666513817600.000000 4416818440190644340405631412650384453981989757230690121542339925161737831945288647352671064168074777398477114479848697414903479736952045792018700780057843543110552205349879808.000000
 -3.258145 14396290286982080274641606644506323124755562946965516162637844404199306490526281009702014470593415767239293938215393634043592066191483226208777900475663823546406222076083785695232.000000 1141577761729472425163358113288998108435071212556480035440534456360845190531427893860951089717512453092506688881143125117505812747568401611911938066623720460616021338356097780547584.000000
 -3.238095 16702312799916674502819558577553943470070362769853077224503135514862905777958874295262271361805632864794315483711829367736611138514045020377217138002170142228328161955770449741163266048.000000 1329520220158658557818598247752868442308109658248985339990205957030016362957536714354927583876150991205281187065091321306927644578441123631838055232654140116664879211748971260854268854272.000000
 -3.218045 3344122969989802683995266270166029848112552082903962020858923883833220767065507630697285882606320099799664688303377033816041894874124606697772032366121002572510260750239528082428252611674112.000000 265399500109056349575956836785595087083474825683697173506505966422935447522567892963856507622988232637124508746905319676310000515326899000842145454258824482993483226709997017631598723859480576.000000
 -3.197995 1252605937466516855840321605283682351631905674748072363859609851170854853080444830240686276988564095647958509987979221737943090301125420165020647346513806947109173046452536738901738332004588453888.000000 99411488270617403594033035616772787576381158114824717267027365913306290158779201080351080381867607359047031674718712659154674335032411735577995137135189592110973029462779839884390469495004619341824.000000
 -3.177945 634991905030873940033844403887481511492090712609782847250687931179533471750930760393143471420424962661578017534066035156373753850070041049189017294840592376998711586063974044581577688646661922285944832.000000 50477932303660235757275111996285788513394926519405275345944139741982953442644942150062032878392150047287416921465391180053320671855407812955022393873318221341105078596929813354635651935802741946474037248.000000
 -3.157895 70703863334947221383864741355890236600674746636405154299377330524051514664924043327100471896597806727531303099861595920729538912555598224363153999545215974759111789012679021881449689204425839779803723464704.000000 5611908569877327140280777083395684053684314055535980141341728758440993423337815093885893393033299649360481928420097395728253555511416827054881781789688115538065401432522014133991722230606991234430178315730944.000000
 -3.137845 3616748108851112160241929184109067555033839766167012718941066736141756160247570598512408491471218357276275608188919012357254805674630000345642238022470214313311853483992617812476587061972048478479759496546615296.000000 284157666451881595141773587923957922528238213126382991632586380077878453977169006882485051781604179005395157010027663298143481986437277467700362742849019252044080787312337656448136877184703586754869932278157410304.000000
 -3.117794 2784231358435840712443119020255048666664838071510808164124194692539449232748951701932401037401517213863261335478034196508211958231672668326554274248487703561434442706004092185037045128095860493643429932633775069462528.000000 222540480868506414233102434275570669545958016296865157943217796625477427714480265757480980224769832989724903970362515216491065483133755536259193966211354434413055316916840808269610007031126325199091703188939343719825408.000000
 -3.097744 43493669075265239075387309730594695101561666404555723679943405421835336197390753357115875981245963538293844033224048640482604762957465869793698975053448169466706635574026957467647242392297783611448751333653338656648200192.000000 3397956971190673534619571200704365561962770195288338023898110619607311083939389157380905105067762691228644116701914104946476660522967043974196070280757441525074232974081696715835156562613798137449976671145063371429411553280.000000
 -3.077694 3469803909249772580661655944134742569608530781099531532154544653315005491996790181124855015207878019363956950750546610966875907573541406751427141880643899170863886444045040123240043846121858115490014852827365369712396048793600.000000 271755712733831144559540739397857582858447320655650022228363098292742247422714865962832196492866052281049336489382290853044477282273387782823373201146943450635202172788901738596025260274387377799260436138098551029288312196038656.000000
 -3.057644 527263201774664902394395187000983192970723375822185229183804919382857968939282396668346210691458708297511331381094211667998148134978500772012386590107345033949283222432415900526169289559900584082815289915931985227995613358142259200.000000 41562463935125014729888575434327158069968387783610374444360970182288647935281946781210466669166501581164119818429450283875721312996754455457352739977573849158427551182373263191147185568346091642032932443779461842643982924837977849856.000000
 -3.037594 12501336601052645801499108818985320266385030060942397636310774770814872845495482881158705771407142231999204863419642172389617992665441343742401000570430477024309632173658774897241901220262650047936080686666601769152650464517656777064448.000000 984298564253881132461629661624253114933305453881620481857015573410284552736274985329808944775814834349220062064276518130169980881885787881944283466433546899475988472838404193520241585978595456414087684549510288519047724422310265008160768.000000
 -3.017544 635323245316635233779364210778848158106728202969845073732792785374750954988673368052621868833373906208569040597931104807724988174024458264861045520295733990101743120415348777987469592341018439543505131560127611861954492346951882370025783296.000000 50055458613424896763418454609208413097579141566402041882696692127125724441884433124449715408464907174947020200268121260880028932275131836820769239317314879340519681467656096418913918046582367877892431644615463430958437322100527762708312883200.000000
 -2.997494 22275817884539937949443080312735906657191672263590402733505640323265821872564195357213734682480504420009660765707203790995909671711964333926788129889581294545966022489396248038672836678698348297554259005565458028279944756163014656188906217668608.000000 1779430842201488371558990068370415693169371650525026064545257873205828604650819961321104864272054566500006432587102848856646270115945337808593638862832442136554704042302232568402548589866262897542256358193452158308189311121122611348398689822441472.000000
 -2.977444 201970120601056322803041548519783101608948383850632683640851696404515089289749680889501276283313148006932423669186567800420059133259473084222011316607460668801460572721391008532703575838132132749866374379824609109712841313218134977289197176001396736.000000 15970801848885408896683812127119465555502589980495475123167389573192188209190636014162879831051574136306384348492219388693957014499488065214643728744202681016767038145403341673076510887571642368554977504834596095217707856661439474682382254355951648768.000000
 -2.957393 1682924338652168677746128455987777133507699184466052978992128447062466241391363135814070147744035708500263802039757678617302992107331059583085510192193469479351186643747735731822902345617139767607952052528503741966572638033178682329751394037919234654208.000000 132759540215426848070327790278738193620198923059375585341466145820202000272134149472134858690671667436225714080841606375652526517108344469704631540647235381411747476012155464527968294577551353598962614489804604317770114855337013607109600939648422896467968.000000
 -2.937343 4677568351598053133312513416243018717367443639660142496308678077019109819309730719575371722205930662403937700179406854119396621892256546664510605544215453606009757686005688863128307908094062087343444977360353242756890112632510956589067838591231142649659392.000000 365910260845329997845053604267410114660215092279584006927021100418334740999143679231076182550108635424852574768879397361771310389348781734199377374971947807587345825759264464494141507829001851906184492689632713107469271859250267704643683165490139941321048064.000000
 -2.917293 154778932424229182706966218790543194180865543116250052538752116424542795479559514411661149217391408223563548333462362034228321066964025229014744215716901241322841758384479989323137641376449910862539648659454614246118731320327757641132242263495357287134744543232.000000 12307737321261837824198605365178322801442366877850957512714515910990829386318855736930980491237437489029156864258930184208317331903657905668833857066430689877160184142152984476355571032337124092267859509888173320243360042412154801381857431870664260366626734473216.000000
 -2.897243 129536255454750063853953057467208592017870252362681262072506203661128887843215350323131386508193371497483102180442711591906658981211049970576721696349883060971056397067282518327309189560716981559961100580718910066181284360255932199427621035053625713230046063230976.000000 10110131885082715002302386365112434722569924255025632205761075790864667778523965653076316476778142624105856932703531381327202086319093090369059639207238704850242692739607810796037459594055938847239965814706592205468960127422624567738563802115784067786205808832806912.000000
 -2.877193 1007768552833433064747587504197912027564089788293512698267663698082893858641058956813772848934404334903158738228522210876592186355701510784682949256247018105363510846309448448060392733380846773691380845417158503176011426036204284366707470816885671646719029840187490304.000000 79511298499009119575591269349129148201581802730525557465447736406775028605333740753279489126203073752093731617399017202776368616792807318422536200585108654727962752887028652238646569106294791553587213153804781555472131027019005258628892130001971620158182075055839641600.000000
 -2.857143 889798401244554820948882922177882316956138189171324001466683277472615275877431884443883645209909352244274266916796794648583076435561692504530557640299786174127946003760346807467535715020986248638596564985908867928443263475030452048212067136833327256374044135097974652928.000000 69361171991098655143364914972494308106772520760590897441791946599541868167010407155890745441883985995994724961997943070296469980932301980170094309406744611301508050721407191992075295339951262970943491850225131940057157669672795880282919118304869074703990206126785961132032.000000
 -2.837093 9711892664798319816836630346602215707505980877284762148792169405333153468868803474367654314913629312752859888083797515812046443906510207906838176680807757538381244434478016255945827766479724457302350178609172739554111327401093795556456699721969426185924660262297343212126208.000000 764482275688149084040920232686811051330142226255588698715792802326779610784377128174466369809847490161485211787146426233864420532527395294481150546032805355252482540199022148973280906795471252963581646986437765437371504041775112011197362038935707763103351369007013541948948480.000000
 -2.817043 18815498294125008546802279250497377443251338965376486073477858915644602128759249808685222965901953969620604059167042015852091145366700721765989897304750920187594160853903425020458397163078689925162004603816815643694886720082514150637373389189046486251481163704509167283967361024.000000 1479977341471395953978775022689581654901963179838922999527684351917568193226416802737456723682599083519973867521456948232001586121857601615660076440748681123650574427003374278104780394232299672586594545718703079378190157275855363777304226708959172659424137768888111714235379089408.000000
 -2.796992 110838549335052659554712253146355339984748343464777375547664680769496928759217275235212521650177166258845549642625675101194634503052692576807260561555501961874367360798374316249947447954229815770851006613483522299995564383140337967693687451187951970381603809413988057903101175136256.000000 8798765593614490995870850894984005805031869220477094336591391358029837148489387982019661686650427618002599690851122603799564639476736751969433629932196676180451397723333063336641319569505872823178506733861320387749915199878339440947012548589711680451351865610370473220745937310187520.000000
 -2.776942 178632858648537595611317987918622891413872044452868518842947025465901191190250401984359633619826422136044370955891902827833005153927027057937117781392042315977905755827503602764886091593604749871782829729374865342714969261958288330578778227139813190134050793772605245285330762145464320.000000 14115010677381786414198257376013175470391445521126338215001119352953520131649711221146772816425569931705652660172343168673296894352743535559289767014051408039560587445955905093133829367933185691008301400231460771273278081055609053696299596437035376473365556664496370770558132649684107264.000000
 -2.756892 146707187026595013861894173219709872325415230594079550790539077789616512414627354680867513477634174363045332351942364329912636727461467085258602434671364256025314665630357155546423525607048107875771582863365256503449835775468288676058459214491374740842302263269724472064980834898895962112.000000 11451653194790579025462038014307458437341496542438228690205534381613227469742105399293821524756722911303140655056208057862026945315890148716489340930256351604869045381753143442150527467536352147212716620886790004304463331715075176541286223431675510883991003145109175006693983653255287144448.000000
 -2.736842 397668519143226267904403587676274761041645504052797245887593512051530180809214833217051237282495614498351849830956376021430897459462741134071031845179560649750609587912744766557787979781571994866605078459808081226899068946802358386188596870645156791142449930863369302504143498921985932525568.000000 31206143883270150237796458902453381561293685746773392972863473034748531358477484108016608900826106997952650257397798726976798668209104681334001628279829471630911141224045001208986475257499566591822632230139684236514805863727605606801898414172964808766848144192437519067903107405445917896081408.000000
 -2.716792 442471554384170819942439776304298099933688095423935947396356071878925724076981233443789941158360431286858039552089618002518259214146923503315022556449256004751128897326436870406441104676211628102361996814570695718382209945624877280065126652447853064345320714295729687884601196396019570064752640.000000 34881890359771967365931953828873956392714533369285489166189149072697862680816909941252596823915091757988315426667497721454609198347712541439069799232068879686197243701557708635450633413303431410258692267616424282812431709344419072869714137815154754599562581968565051653447157257843603898906968064.000000
 -2.696742 199119004708502786688891679449018572129773328836385396881498191893485406976207731608369284371343728763390944594372167006524820688132585986040767612116762527831858682634990313354460043778045433380768564405743202018717508657124163592351345663746370205945215220000821743011206369988176505326641610752.000000 15663126160133486367463552597147283461719247505325769181299838305800351444759499430007346838814991138239136499298285296960580212252574617126011529208568662165225838154939071742891829938809287984665152349985019135343128594534611384393108475666593424253759047127628800894112647791330543482844261384192.000000
 -2.676692 417573169870017600006168154100642035554085111042353265437199849573381378355227385334423226174482657756528990020454100867693008409971413014840437460356132387751788757431620566760970121217125946983663683512016978931034079628237974855612228323128089296576410043998633196279104672981635568527883548753920.000000 32682559613396114183446367405046694709277014794933711962307602487038553715710462835663885081163610395647838706440845678784495860580323831823205789136230175034982638558977665137894471756996705323491667084351646807480056096405861056207951870446292443564238900441631624374853517843239964351575018625302528.000000
 -2.656642 inf inf
 -2.636591 inf inf
 -2.616541 inf inf
 -2.596491 inf inf
 -2.576441 inf inf
 -2.556391 inf inf
 -2.536341 inf inf
 -2.516291 inf inf
 -2.496241 inf inf
 -2.476190 inf nan
 -2.456140 inf nan
 -2.436090 inf nan
 -2.416040 inf nan
 -2.395990 inf nan
 -2.375940 inf nan
 -2.355890 inf nan
 -2.335840 inf nan
 -2.315789 inf nan
 -2.295739 inf nan
 -2.275689 inf nan
 -2.255639 inf nan
 -2.235589 inf nan
 -2.215539 inf nan
 -2.195489 inf nan
 -2.175439 inf nan
 -2.155388 inf nan
 -2.135338 inf nan
 -2.115288 inf nan
 -2.095238 inf nan
 -2.075188 inf nan
 -2.055138 inf nan
 -2.035088 inf nan
 -2.015038 inf nan
 -1.994987 inf nan
 -1.974937 inf nan
 -1.954887 inf nan
 -1.934837 inf nan
 -1.914787 inf nan
 -1.894737 inf nan
 -1.874687 inf nan
 -1.854637 inf nan
 -1.834586 inf nan
 -1.814536 inf nan
 -1.794486 inf nan
 -1.774436 inf nan
 -1.754386 inf nan
 -1.734336 inf nan
 -1.714286 inf nan
 -1.694236 inf nan
 -1.674185 inf nan
 -1.654135 inf nan
 -1.634085 inf nan
 -1.614035 inf nan
 -1.593985 inf nan
 -1.573935 inf nan
 -1.553885 inf nan
 -1.533835 inf nan
 -1.513784 inf nan
 -1.493734 inf nan
 -1.473684 inf nan
 -1.453634 inf nan
 -1.433584 inf nan
 -1.413534 inf nan
 -1.393484 inf nan
 -1.373434 inf nan
 -1.353383 inf nan
 -1.333333 inf nan
 -1.313283 inf nan
 -1.293233 inf nan
 -1.273183 inf nan
 -1.253133 inf nan
 -1.233083 inf nan
 -1.213033 inf nan
 -1.192982 inf nan
 -1.172932 inf nan
 -1.152882 inf nan
 -1.132832 inf nan
 -1.112782 inf nan
 -1.092732 inf nan
 -1.072682 inf nan
 -1.052632 inf nan
 -1.032581 inf nan
 -1.012531 inf nan
 -0.992481 inf nan
 -0.972431 inf nan
 -0.952381 inf nan
 -0.932331 inf nan
 -0.912281 inf nan
 -0.892231 inf nan
 -0.872180 inf nan
 -0.852130 inf nan
 -0.832080 inf nan
 -0.812030 inf nan
 -0.791980 inf nan
 -0.771930 inf nan
 -0.751880 inf nan
 -0.731830 inf nan
 -0.711779 inf nan
 -0.691729 inf nan
 -0.671679 inf nan
 -0.651629 inf nan
 -0.631579 inf nan
 -0.611529 inf nan
 -0.591479 inf nan
 -0.571429 inf nan
 -0.551378 inf nan
 -0.531328 inf nan
 -0.511278 inf nan
 -0.491228 inf nan
 -0.471178 inf nan
 -0.451128 inf nan
 -0.431078 inf nan
 -0.411028 inf nan
 -0.390977 inf nan
 -0.370927 inf nan
 -0.350877 inf nan
 -0.330827 inf nan
 -0.310777 inf nan
 -0.290727 inf nan
 -0.270677 inf nan
 -0.250627 inf nan
 -0.230576 inf nan
 -0.210526 inf nan
 -0.190476 inf nan
 -0.170426 inf nan
 -0.150376 inf nan
 -0.130326 inf nan
 -0.110276 inf nan
 -0.090226 inf nan
 -0.070175 inf nan
 -0.050125 inf nan
 -0.030075 inf nan
 -0.010025 inf nan
 0.010025 inf nan
 0.030075 inf nan
 0.050125 inf nan
 0.070175 inf nan
 0.090226 inf nan
 0.110276 inf nan
 0.130326 inf nan
 0.150376 inf nan
 0.170426 inf nan
 0.190476 inf nan
 0.210526 inf nan
 0.230576 inf nan
 0.250627 inf nan
 0.270677 inf nan
 0.290727 inf nan
 0.310777 inf nan
 0.330827 inf nan
 0.350877 inf nan
 0.370927 inf nan
 0.390977 inf nan
 0.411028 inf nan
 0.431078 inf nan
 0.451128 inf nan
 0.471178 inf nan
 0.491228 inf nan
 0.511278 inf nan
 0.531328 inf nan
 0.551378 inf nan
 0.571429 inf nan
 0.591479 inf nan
 0.611529 inf nan
 0.631579 inf nan
 0.651629 inf nan
 0.671679 inf nan
 0.691729 inf nan
 0.711779 inf nan
 0.731830 inf nan
 0.751880 inf nan
 0.771930 inf nan
 0.791980 inf nan
 0.812030 inf nan
 0.832080 inf nan
 0.852130 inf nan
 0.872180 inf nan
 0.892231 inf nan
 0.912281 inf nan
 0.932331 inf nan
 0.952381 inf nan
 0.972431 inf nan
 0.992481 inf nan
 1.012531 inf nan
 1.032581 inf nan
 1.052632 inf nan
 1.072682 inf nan
 1.092732 inf nan
 1.112782 inf nan
 1.132832 inf nan
 1.152882 inf nan
 1.172932 inf nan
 1.192982 inf nan
 1.213033 inf nan
 1.233083 inf nan
 1.253133 inf nan
 1.273183 inf nan
 1.293233 inf nan
 1.313283 inf nan
 1.333333 inf nan
 1.353383 inf nan
 1.373434 inf nan
 1.393484 inf nan
 1.413534 inf nan
 1.433584 inf nan
 1.453634 inf nan
 1.473684 inf nan
 1.493734 inf nan
 1.513784 inf nan
 1.533835 inf nan
 1.553885 inf nan
 1.573935 inf nan
 1.593985 inf nan
 1.614035 inf nan
 1.634085 inf nan
 1.654135 inf nan
 1.674185 inf nan
 1.694236 inf nan
 1.714286 inf nan
 1.734336 inf nan
 1.754386 inf nan
 1.774436 inf nan
 1.794486 inf nan
 1.814536 inf nan
 1.834586 inf nan
 1.854637 inf nan
 1.874687 inf nan
 1.894737 inf nan
 1.914787 inf nan
 1.934837 inf nan
 1.954887 inf nan
 1.974937 inf nan
 1.994987 inf nan
 2.015038 inf nan
 2.035088 inf nan
 2.055138 inf nan
 2.075188 inf nan
 2.095238 inf nan
 2.115288 inf nan
 2.135338 inf nan
 2.155388 inf nan
 2.175439 inf nan
 2.195489 inf nan
 2.215539 inf nan
 2.235589 inf nan
 2.255639 inf nan
 2.275689 inf nan
 2.295739 inf nan
 2.315789 inf nan
 2.335840 inf nan
 2.355890 inf nan
 2.375940 inf nan
 2.395990 inf nan
 2.416040 inf nan
 2.436090 inf nan
 2.456140 inf nan
 2.476190 inf -inf
 2.496241 inf -inf
 2.516291 inf -inf
 2.536341 inf -inf
 2.556391 inf -inf
 2.576441 inf -inf
 2.596491 inf -inf
 2.616541 inf -inf
 2.636591 inf -inf
 2.656642 378035095952466174479444555475204807564699874773718491740220238525346420286590251006513898729070739436371644462198216358253875029698301179833497016704321224403842541774748866200241354772319009448935572426997360520043120502792366437482646870943005735146600012828590656562803911522094672005170720669696.000000 -26707449499100112530365663123485618054160326284919710490650681118566134441130636505316196537133748780527548975266880961571317457140282833123757212481602960594200817367812816102250113857170871009596107159123195981522991376494812913256268768477143330640126717000490778462911246410127411598979885504135168.000000
 2.676692 526036224078844893624719618586385496867024661404429366767693912977092349110911968596869107008560883107986225301155682141500335115673408946228342681932503979744571757901336076460618657113446161181576859301535878531457254942543791705314180584218140474174798134533979199090112997435335527074833104896.000000 -37213556271472960296207664892777735361474377716086173004144048030899794038812041682818123327077091874688306863792023039957795296815338132198508412449224433217216392709686438844212665370254474941183340890473637283253443875059508384973230872004583558692220618139795696816366948358023556097860278681600.000000
 2.696742 571852939117287196892154604987034890384447576838827375128639643966047390708708333089966803051278208250393554900589584475529667449081823818489904914740244363403872099080413770577588385000598677750214701099317978520099028226984398552155308870040435098553268329671507130049790688898424646641123328.000000 -40576860941426673839377862559592582010351817481972771889585038049811258059708739164832992558066309465819954950845958531690597949616715134634589696122159758275897003417878657360981069867714267824723242456708979382316771734430983576887360739670186229034810330770068407617992714731533239308093751296.000000
 2.716792 661242245665641490269930858889942784396301523074506469484244775351173902070232541866103809556396496667962108678168652917132755605921850145582199020748662719495507045604064347953692257468428630279205739088551012040487558521484476413069150940356624437904919260290823830608510237281161058451456.000000 -47207618691080443423248273313824900017178175360694365147630030947961508895591273997390767025375353205596044793752589709348103894003738358792923494613925136020126871858491594799665488861224043216971958688304015161041659577843141151257495776691805388287760223445987307219125125132533894075121664.000000
 2.736842 297474649769125088504788626143375953369391848181329830472445867052847525793253961929699677098836817674006455915190852189153076887099904289010183417683031143359822066925754289353699397069891072012020732853665079466031348472829871252620132113111146965448777805992073812374116322489724305408.000000 -21065364551057163521831144599130617387648835721215693476408511274363773993455808917157683586778003574633638080293070130159738711620418980891416028426914156938268355423867272722066043915505727325367334951384920645678942101695609973292893631859825435349124289470823038611280728499636771225600.000000
 2.756892 262550220687402579279817405776701017240727791443278972859424122426055287531341876423798184876998877408349492718217799726218556726496961845905729586028652472584086998248265699226397029699276383677204427467598604818212702048720526111142498061761263180019847169481307967776101141525299200.000000 -18603254285658942304136554304893600641788535038681345709595537525395863281986595856130686370847507845431567621010261357531155212631057176840912416973982954502834913635482131601364015784635570255865356517883705404680743327453064193861374901477505738909616970513672237548960541005412564992.000000
 2.776942 205427867824720213493709402995203068635445961557236371869473354834212880572834178766890605665379947639916617834522430931459385858713310656634398501459097924155119289836372904002302751438223373090287554270385128180585517885534084268800255742562692596270867379056581590728366635352064.000000 -14597508834512632170550097559148729222854765899203893013881947717324587036547793758832507334166735244973488611961522845789198495401148379380152928762454188246676524693729131697659652827369432979128491592938291263805979703122770932066601649228493600201237913243305795668197244206579712.000000
 2.796992 182676094179101032141535516926727620861224469460103273269913096260433356761812374599416436466663215642729597003182228305060282234333947557293711364915660143425774911045688745804958842399950967487616658951870540773595424940875444109564509195916414364438149082459242266387424477184.000000 -12938435920378337243277012923365352910644636233434177632278704836279584993885211891470349822282470239785015160277511411564600014095613563635968474662810028116744332323518269391576350071600259593738644940388507919884725551072140640815887108246558806899615839753642011956483027107840.000000
 2.817043 112906392128697338765179868002301751008801268726759592655283083380163912158313346328589446811922391309740544058787962183840589664623307278433940313813796869293366394651597546870082536575207158618986749190564728333750557495883236702449323991881474469135520850985176817666621440.000000 -7987950049350170048999811626549167208052268645112671472250223032779363733825064071231043284880269202542899714076986744373399694286382247593963153638412462047720932531080970736710656270386620153794418786560610554813895768732576062063117922323049425962705730968563563668959133696.000000
 2.837093 28377910866222555254266808139193798451622719747521693286862022387970999768575583354687701118134146783314904638648074918266251557008843111025319583131237872744649781910489076720753043274664026032230677014467682920899476141077706924084556968657678337141564896079273315532800.000000 -2001975810080284698949565647671075479362153897436760635076074368518695241053971308293176336561238938563602072153515800499560187319465760022082424845477085727655775300713503961799879132249689162675926373778883256936439994746257980605578942662763549912219287706502458033307648.000000
 2.857143 14334266905634018252610212258078318134779165196959684287780196032592583343148535527705703547067462125025760945339527627800212753462843315039857027033304138999371554598731114077550132587325286005926326974750746095412439992057473112569199516393574568705324077117771612160.000000 -1010902188081112782438555527618101202789890504395580971084529678058323575949046167305937013659960294121999707494710599400693857274037327473201472402229550981359640220219642685749944550150660561357638857080550708010010838058359435558667713055621667788877848296015410495488.000000
 2.877193 11960394876509249866703102748706933126802927461846980893421787223726582809816729393891401553564317157135217636966234938182020744464614827722469975654937425115525213294161403833405384622554301204276398993911021772495675284940101909889538193677202252175264744982183936.000000 -844775953021839184224483372005531861650400211038167788052468400390716832840429739939101730337792277001011225966345430871890984353180573136945732002665161221880773661661096492158530398707093154875544239828620104547675503361916193912474394400898930647056774233950519296.000000
 2.897243 1784825573242451636025390063844661508788103788038603885950104823973051741322789654463549668616660430721091477368474375190972931110616348653385015113044670464107163685450070156163848226870400216341189870635286402798717796670788750990407608340434935917490963742720.000000 -126386420765332044058402021370908524802756160587310790324533767570558041761887992819611447406552416989669152859186787498660223189156350185563735558382623965105814320397701423132772590985572125519833213285854049544551974970833986817545167319408561715188746388766720.000000
 2.917293 412428576625840252500767741515603186947317523431166473214587534436666930909371185297339069538746626626015732051943611747018222904394862923712164423211179406859357120807935833946980978251413761905874612819254844033022132885785247193454299454444309307061174272.000000 -29196548656340979428047577533105690822168566637604835354480738483414522691433860468782691540618764531714865806864334367881095873997060118256734715926696795543369565861585379092469506974666418559198641863238587261456435456633435082533429389589339309701735645184.000000
 2.937343 25411623853411152737911792991365152581587181566118754833080660393297035149346918782451908492905832702185057332247190121486723412662061385403931784414065167438651419882133780333159732529019781355570495519561698557932412194348477079987354882299932765585408.000000 -1782528057063607883897583692130486793099274749915799197262079140846146311457917583950038200172424962415106520748119901066738131618485455980443208583929243152749485625519429059231249953253367671470046366933780945790609273366380102793027647080529495653875712.000000
 2.957393 5068666305024818239993304676862945432518178040128490733659392956788034273316663951986456729500559391344102748385241100501361960859191391625431275713540476626501848703052994984562070468524926125398696373309733395425057644991877979382007347830954393600.000000 -359775635313419245613734425893515659169007434034322169666443311528119237468414896786978229139946498075319278499450201337960684638879819045874749287359121339127240166066518706118398831357190737204803835870285589307184787488233851272974439984521061335040.000000
