#! FIELDS p.x external.bias der_p.x
#! SET min_p.x -8
#! SET max_p.x 8
#! SET nbins_p.x 800
#! SET periodic_p.x false
-8.00000000   7.37687864   -0.00000000
-7.98000000   7.37687864   -0.00000000
-7.96000000   7.37687864   -0.00000000
-7.94000000   7.37687864   -0.00000000
-7.92000000   7.37687864   -0.00000000
-7.90000000   7.37687864   -0.00000000
-7.88000000   7.37687864   -0.00000000
-7.86000000   7.37687864   -0.00000000
-7.84000000   7.37687864   -0.00000000
-7.82000000   7.37687864   -0.00000000
-7.80000000   7.37687864   -0.00000000
-7.78000000   7.37687864   -0.00000000
-7.76000000   7.37687864   -0.00000000
-7.74000000   7.37687864   -0.00000000
-7.72000000   7.37687864   -0.00000000
-7.70000000   7.37687864   -0.00000000
-7.68000000   7.37687864   -0.00000000
-7.66000000   7.37687864   -0.00000000
-7.64000000   7.37687864   -0.00000000
-7.62000000   7.37687864   -0.00000000
-7.60000000   7.37687864   -0.00000000
-7.58000000   7.37687864   -0.00000000
-7.56000000   7.37687864   -0.00000000
-7.54000000   7.37687864   -0.00000000
-7.52000000   7.37687864   -0.00000000
-7.50000000   7.37687864   -0.00000000
-7.48000000   7.37687864   -0.00000000
-7.46000000   7.37687864   -0.00000000
-7.44000000   7.37687864   -0.00000000
-7.42000000   7.37687864   -0.00000000
-7.40000000   7.37687864   -0.00000000
-7.38000000   7.37687864   -0.00000000
-7.36000000   7.37687864   -0.00000000
-7.34000000   7.37687864   -0.00000000
-7.32000000   7.37687864   -0.00000000
-7.30000000   7.37687864   -0.00000000
-7.28000000   7.37687864   -0.00000000
-7.26000000   7.37687864   -0.00000000
-7.24000000   7.37687864   -0.00000000
-7.22000000   7.37687864   -0.00000000
-7.20000000   7.37687864   -0.00000000
-7.18000000   7.37687864   -0.00000000
-7.16000000   7.37687864   -0.00000000
-7.14000000   7.37687864   -0.00000000
-7.12000000   7.37687864   -0.00000000
-7.10000000   7.37687864   -0.00000000
-7.08000000   7.37687864   -0.00000000
-7.06000000   7.37687864   -0.00000000
-7.04000000   7.37687864   -0.00000000
-7.02000000   7.37687864   -0.00000000
-7.00000000   7.37687864   -0.00000000
-6.98000000   7.37687864   -0.00000000
-6.96000000   7.37687864   -0.00000000
-6.94000000   7.37687864   -0.00000000
-6.92000000   7.37687864   -0.00000000
-6.90000000   7.37687864   -0.00000000
-6.88000000   7.37687864   -0.00000000
-6.86000000   7.37687864   -0.00000000
-6.84000000   7.37687864   -0.00000000
-6.82000000   7.37687864   -0.00000000
-6.80000000   7.37687864   -0.00000000
-6.78000000   7.37687864   -0.00000000
-6.76000000   7.37687864   -0.00000000
-6.74000000   7.37687864   -0.00000000
-6.72000000   7.37687864   -0.00000000
-6.70000000   7.37687864   -0.00000000
-6.68000000   7.37687864   -0.00000000
-6.66000000   7.37687864   -0.00000000
-6.64000000   7.37687864   -0.00000000
-6.62000000   7.37687864   -0.00000000
-6.60000000   7.37687864   -0.00000000
-6.58000000   7.37687864   -0.00000000
-6.56000000   7.37687864   -0.00000000
-6.54000000   7.37687864   -0.00000000
-6.52000000   7.37687864   -0.00000000
-6.50000000   7.37687864   -0.00000000
-6.48000000   7.37687864   -0.00000000
-6.46000000   7.37687864   -0.00000000
-6.44000000   7.37687864   -0.00000000
-6.42000000   7.37687864   -0.00000000
-6.40000000   7.37687864   -0.00000000
-6.38000000   7.37687864   -0.00000000
-6.36000000   7.37687864   -0.00000000
-6.34000000   7.37687864   -0.00000000
-6.32000000   7.37687864   -0.00000000
-6.30000000   7.37687864   -0.00000000
-6.28000000   7.37687864   -0.00000000
-6.26000000   7.37687864   -0.00000000
-6.24000000   7.37687864   -0.00000000
-6.22000000   7.37687864   -0.00000000
-6.20000000   7.37687864   -0.00000000
-6.18000000   7.37687864   -0.00000000
-6.16000000   7.37687864   -0.00000000
-6.14000000   7.37687864   -0.00000000
-6.12000000   7.37687864   -0.00000000
-6.10000000   7.37687864   -0.00000000
-6.08000000   7.37687864   -0.00000000
-6.06000000   7.37687864   -0.00000000
-6.04000000   7.37687864   -0.00000000
-6.02000000   7.37687864   -0.00000000
-6.00000000   7.37687864   38.05707584
-5.98000000   8.10914406   36.13200261
-5.96000000   8.81257265   34.21085587
-5.94000000   9.48716440   32.29363560
-5.92000000   10.10442828   30.38680243
-5.90000000   10.69316855   28.48722475
-5.88000000   11.25338521   26.59490253
-5.86000000   11.75719377   24.72381183
-5.84000000   12.23312019   22.86883029
-5.82000000   12.68116448   21.02995793
-5.80000000   13.07486630   19.24135256
-5.78000000   13.44220762   17.49277998
-5.76000000   13.78318845   15.78424019
-5.74000000   14.07499138   14.20484522
-5.72000000   14.34433416   12.72943338
-5.70000000   14.59121681   11.35800466
-5.68000000   14.80220625   10.31232132
-5.66000000   15.00037622   9.50467602
-5.64000000   15.18572673   8.93506875
-5.62000000   15.36424680   8.97810267
-5.60000000   15.54746210   9.34342731
-5.58000000   15.73537263   10.03104268
-5.56000000   15.95340956   11.22403479
-5.54000000   16.19113099   12.54810832
-5.52000000   16.44853693   14.00326328
-5.50000000   16.75171150   15.54684899
-5.48000000   17.07841294   17.12329518
-5.46000000   17.42864125   18.73260185
-5.44000000   17.82845421   20.41402846
-5.42000000   18.25305969   22.04651892
-5.40000000   18.70245767   23.63007325
-5.38000000   19.19195742   24.68963753
-5.36000000   19.69113834   25.22845461
-5.34000000   20.20000044   25.24652447
-5.32000000   20.68735446   23.96470619
-5.30000000   21.14894557   22.19440460
-5.28000000   21.58477376   19.93561970
-5.26000000   21.94852018   17.65342720
-5.24000000   22.28483678   15.97823319
-5.22000000   22.59372357   14.91003766
-5.20000000   22.90435560   15.93402638
-5.18000000   23.24331862   17.96227579
-5.16000000   23.61061264   20.99478588
-5.14000000   24.08848267   24.85880955
-5.12000000   24.61981839   28.27476255
-5.10000000   25.20461980   31.24264488
-5.08000000   25.84367614   31.96345559
-5.06000000   26.47743942   31.41287191
-5.04000000   27.10590962   29.59089385
-5.02000000   27.64482385   25.96025239
-5.00000000   28.12437989   21.99535115
-4.98000000   28.54457773   17.69619011
-4.96000000   28.83650872   13.60582327
-4.94000000   29.07094546   9.83785129
-4.92000000   29.24788797   6.39227417
-4.90000000   29.33751168   3.94567508
-4.88000000   29.40027620   2.33077700
-4.86000000   29.43618153   1.54757995
-4.84000000   29.48922681   3.26085617
-4.82000000   29.58551530   6.36799258
-4.80000000   29.72504699   10.86898918
-4.78000000   30.03624967   17.20551378
-4.76000000   30.44192385   23.36190450
-4.74000000   30.94206954   29.33816136
-4.72000000   31.58016008   32.41914654
-4.70000000   32.23713730   33.27857550
-4.68000000   32.91300120   31.91644822
-4.66000000   33.47389040   26.47331216
-4.64000000   33.93954289   20.09193739
-4.62000000   34.30995869   12.77232390
-4.60000000   34.46930205   6.58671095
-4.58000000   34.55671985   2.15506965
-4.56000000   34.57221211   -0.52259999
-4.54000000   34.57891774   0.94947016
-4.52000000   34.62696946   3.85570157
-4.50000000   34.71636726   8.19609426
-4.48000000   34.95312041   12.97472600
-4.46000000   35.25096080   16.80931238
-4.44000000   35.60988841   19.69985338
-4.42000000   36.00525709   19.51694902
-4.40000000   36.38002553   17.95989440
-4.38000000   36.73419371   15.02868951
-4.36000000   36.97204019   10.81719090
-4.34000000   37.14860253   6.83904321
-4.32000000   37.26388074   3.09424644
-4.30000000   37.29137030   0.96262349
-4.28000000   37.29822821   -0.27683302
-4.26000000   37.28445445   -0.62412309
-4.24000000   37.28480837   0.30906015
-4.22000000   37.30381201   1.59130377
-4.20000000   37.34146537   3.22260775
-4.18000000   37.43522470   5.19420609
-4.16000000   37.55894473   7.17779775
-4.14000000   37.71262548   9.17338272
-4.12000000   37.91934583   10.65102799
-4.10000000   38.14147332   11.56172102
-4.08000000   38.37900795   11.90546180
-4.06000000   38.60444239   10.96246985
-4.04000000   38.81106032   9.69932315
-4.02000000   38.99886174   8.11602170
-4.00000000   39.14275838   6.96923316
-3.98000000   39.27584245   6.33917388
-3.96000000   39.39811395   6.22584386
-3.94000000   39.52809886   6.57701794
-3.92000000   39.65802026   6.41512287
-3.90000000   39.78787818   5.74015865
-3.88000000   39.86136029   2.75866115
-3.86000000   39.87563701   -1.33098942
-3.84000000   39.83070833   -6.52879306
-3.82000000   39.61344549   -12.25304186
-3.80000000   39.32038505   -17.05300144
-3.78000000   38.95152703   -20.92867179
-3.76000000   38.52266970   -21.28010477
-3.74000000   38.11157118   -19.82974701
-3.72000000   37.71823148   -16.57759852
-3.70000000   37.46679867   -11.13821961
-3.68000000   37.29898053   -5.64359460
-3.66000000   37.21477705   -0.09372348
-3.64000000   37.27284363   3.68720932
-3.62000000   37.36919119   5.94754703
-3.60000000   37.50381974   6.68728963
-3.58000000   37.59909609   3.81185933
-3.56000000   37.62985149   -0.73631940
-3.54000000   37.59608594   -6.95724656
-3.52000000   37.33457666   -15.20607062
-3.50000000   36.94899557   -23.35203819
-3.48000000   36.43934268   -31.39514927
-3.46000000   35.72651899   -36.73076649
-3.44000000   34.96155222   -39.76591110
-3.42000000   34.14444235   -40.50058310
-3.40000000   33.39433180   -36.09083332
-3.38000000   32.73666038   -29.67630867
-3.36000000   32.17142809   -21.25700914
-3.34000000   31.89481881   -11.36069624
-3.32000000   31.75841361   -2.27982339
-3.30000000   31.76221250   5.98560940
-3.28000000   31.94856474   9.98300623
-3.26000000   32.16057464   11.21798359
-3.24000000   32.39824219   9.69054145
-3.22000000   32.50024328   3.22189039
-3.20000000   32.48624491   -4.62172760
-3.18000000   32.35624708   -13.84031250
-3.16000000   31.94097823   -22.94121840
-3.14000000   31.40347610   -30.80899493
-3.12000000   30.74374068   -37.44364209
-3.10000000   29.94383198   -40.53691252
-3.08000000   29.11923010   -41.92327512
-3.06000000   28.26993505   -41.60272988
-3.04000000   27.48038046   -38.57865746
-3.02000000   26.74893576   -34.56581228
-3.00000000   26.07560096   -29.56419434
-2.98000000   25.57813446   -23.22574914
-2.96000000   25.17929952   -16.65774560
-2.94000000   24.87909611   -9.86018373
-2.92000000   24.77207139   -3.99646082
-2.90000000   24.73790914   0.58023586
-2.88000000   24.77660937   3.86990629
-2.86000000   24.85393507   3.54314097
-2.84000000   24.90547681   1.61103257
-2.82000000   24.93123457   -1.92641894
-2.80000000   24.82070863   -6.72292129
-2.78000000   24.64479698   -10.86824364
-2.76000000   24.40349962   -14.36238597
-2.74000000   24.10511892   -14.81066596
-2.72000000   23.81947615   -13.75361154
-2.70000000   23.54657130   -11.19122271
-2.68000000   23.37985115   -7.38478708
-2.66000000   23.26338763   -4.26156482
-2.64000000   23.19718074   -1.82155594
-2.62000000   23.14927003   -2.95526191
-2.60000000   23.05748712   -6.22302920
-2.58000000   22.92183201   -11.62485780
-2.56000000   22.56608887   -19.99262552
-2.54000000   22.08191806   -28.42445586
-2.52000000   21.46931957   -36.92034883
-2.50000000   20.64272677   -42.43205337
-2.48000000   19.76379632   -45.46099166
-2.46000000   18.83252822   -46.00716369
-2.44000000   17.97426166   -41.50007853
-2.42000000   17.20675215   -35.25087215
-2.40000000   16.52999970   -27.25954455
-2.38000000   16.12230744   -18.09640257
-2.36000000   15.84724780   -9.40956179
-2.34000000   15.70482077   -1.19902220
-2.32000000   15.77242026   4.67166479
-2.30000000   15.91054735   9.14104375
-2.28000000   16.11920202   12.20911466
-2.26000000   16.37585501   12.87210827
-2.24000000   16.63253525   12.79591637
-2.22000000   16.88924276   11.98053894
-2.20000000   17.10812148   10.57866079
-2.18000000   17.30451506   9.06069741
-2.16000000   17.47842351   7.42664880
-2.14000000   17.59640781   5.33230955
-2.12000000   17.67818185   2.84509481
-2.10000000   17.72374564   -0.03499540
-2.08000000   17.67131562   -3.50954878
-2.06000000   17.56807764   -6.81424893
-2.04000000   17.41403171   -9.94909584
-2.02000000   17.19011745   -11.41571018
-2.00000000   16.96073593   -11.52244200
-1.98000000   16.72588714   -10.26929129
-1.96000000   16.57999541   -6.06969662
-1.94000000   16.51159884   -0.76996064
-1.92000000   16.52069742   5.62991666
-1.90000000   16.73971494   12.70340535
-1.88000000   17.05804329   19.12942966
-1.86000000   17.47568247   24.90798960
-1.84000000   18.01689035   27.42976119
-1.82000000   18.56776561   27.65776551
-1.80000000   19.12830827   25.59200256
-1.78000000   19.54501408   18.89420152
-1.76000000   19.84047844   10.65223513
-1.74000000   20.01470137   0.86610338
-1.72000000   19.87930853   -9.20281818
-1.70000000   19.60905381   -17.82265393
-1.68000000   19.20393721   -24.99340385
-1.66000000   18.66894417   -26.81439859
-1.64000000   18.14534288   -25.54573015
-1.62000000   17.63313335   -21.18739853
-1.60000000   17.34535915   -11.79222464
-1.58000000   17.21459901   -1.28378922
-1.56000000   17.24085293   10.33790774
-1.54000000   17.60515648   20.56820213
-1.52000000   18.09549607   28.46575663
-1.50000000   18.71187170   34.03057123
-1.48000000   19.38662254   33.05457963
-1.46000000   20.00578748   28.86191388
-1.44000000   20.56936650   21.45257398
-1.42000000   20.82455619   9.60982517
-1.40000000   20.89197485   -2.86795973
-1.38000000   20.77162246   -15.98078072
-1.36000000   20.28059267   -27.11969241
-1.34000000   19.64837795   -36.10177876
-1.32000000   18.87497833   -42.92703975
-1.30000000   17.98613871   -44.50218289
-1.28000000   17.10469974   -43.64171438
-1.26000000   16.23066141   -40.34563422
-1.24000000   15.52435579   -33.39679591
-1.22000000   14.93654307   -25.38447609
-1.20000000   14.46722325   -16.30867477
-1.18000000   14.28660777   -6.61454580
-1.16000000   14.24729501   2.68326986
-1.14000000   14.34928497   11.58477223
-1.12000000   14.68672448   18.41083589
-1.10000000   15.10783036   23.69975240
-1.08000000   15.61260262   27.45152177
-1.06000000   16.16930566   27.66158673
-1.04000000   16.70826916   26.23476349
-1.02000000   17.22949313   23.17105205
-1.00000000   17.61515331   17.85595006
-0.98000000   17.91533171   12.16189025
-0.96000000   18.13002834   6.08887265
-0.94000000   18.16921244   0.69033793
-0.92000000   18.13676349   -3.93523327
-0.90000000   18.03268148   -7.78784093
-0.88000000   17.84245364   -9.95495988
-0.86000000   17.62826299   -11.46410481
-0.84000000   17.39010954   -12.31527571
-0.82000000   17.14331372   -12.29031639
