#! FIELDS p.x p.y external.bias der_p.x der_p.y
#! SET min_p.x -4.477386934673362
#! SET max_p.x 4.477386934673362
#! SET nbins_p.x 298
#! SET periodic_p.x false
#! SET min_p.y -4.477386934673362
#! SET max_p.y 4.477386934673362
#! SET nbins_p.y 298
#! SET periodic_p.y false
-4.477387 -4.477387 0.000000 0.000000 0.000000
-4.447236 -4.477387 0.000000 0.000000 0.000000
-4.417085 -4.477387 0.000000 0.000000 0.000000
-4.386935 -4.477387 0.000000 0.000000 0.000000
-4.356784 -4.477387 0.000000 0.000000 0.000000
-4.326633 -4.477387 0.000000 0.000000 0.000000
-4.296482 -4.477387 0.000000 0.000000 0.000000
-4.266332 -4.477387 0.000000 0.000000 0.000000
-4.236181 -4.477387 0.000000 0.000000 0.000000
-4.206030 -4.477387 0.000000 0.000000 0.000000
-4.175879 -4.477387 0.000000 0.000000 0.000000
-4.145729 -4.477387 0.000000 0.000000 0.000000
-4.115578 -4.477387 0.000000 0.000000 0.000000
-4.085427 -4.477387 0.000000 0.000000 0.000000
-4.055276 -4.477387 0.000000 0.000000 0.000000
-4.025126 -4.477387 0.000000 0.000000 0.000000
-3.994975 -4.477387 0.000000 0.000000 0.000000
-3.964824 -4.477387 0.000000 0.000000 0.000000
-3.934673 -4.477387 0.000000 0.000000 0.000000
-3.904523 -4.477387 0.000000 0.000000 0.000000
-3.874372 -4.477387 0.000000 0.000000 0.000000
-3.844221 -4.477387 0.000000 0.000000 0.000000
-3.814070 -4.477387 0.000000 0.000000 0.000000
-3.783920 -4.477387 0.000000 0.000000 0.000000
-3.753769 -4.477387 0.000000 0.000000 0.000000
-3.723618 -4.477387 0.000000 0.000000 0.000000
-3.693467 -4.477387 0.000000 0.000000 0.000000
-3.663317 -4.477387 0.000000 0.000000 0.000000
-3.633166 -4.477387 0.000000 0.000000 0.000000
-3.603015 -4.477387 0.000000 0.000000 0.000000
-3.572864 -4.477387 0.000000 0.000000 0.000000
-3.542714 -4.477387 0.000000 0.000000 0.000000
-3.512563 -4.477387 0.000000 0.000000 0.000000
-3.482412 -4.477387 0.000000 0.000000 0.000000
-3.452261 -4.477387 0.000000 0.000000 0.000000
-3.422111 -4.477387 0.000000 0.000000 0.000000
-3.391960 -4.477387 0.000000 0.000000 0.000000
-3.361809 -4.477387 0.000000 0.000000 0.000000
-3.331658 -4.477387 0.000000 0.000000 0.000000
-3.301508 -4.477387 0.000000 0.000000 0.000000
-3.271357 -4.477387 0.000000 0.000000 0.000000
-3.241206 -4.477387 0.000000 0.000000 0.000000
-3.211055 -4.477387 0.000000 0.000000 0.000000
-3.180905 -4.477387 0.000000 0.000000 0.000000
-3.150754 -4.477387 0.000000 0.000000 0.000000
-3.120603 -4.477387 0.000000 0.000000 0.000000
-3.090452 -4.477387 0.000000 0.000000 0.000000
-3.060302 -4.477387 0.000000 0.000000 0.000000
-3.030151 -4.477387 0.000000 0.000000 0.000000
-3.000000 -4.477387 0.000000 0.000000 0.000000
