#! FIELDS p.x file.free der_p.x
#! SET min_p.x -2.0
#! SET max_p.x 2.0
#! SET nbins_p.x  201
#! SET periodic_p.x false
   -2.000000000   -3.024868276  -46.173188929
   -1.980000000   -4.045030415  -55.652111144
   -1.960000000   -5.251302275  -64.757108359
   -1.940000000   -6.631876176  -72.965333530
   -1.920000000   -8.164585371  -79.859801706
   -1.900000000   -9.818927878  -85.148799041
   -1.880000000  -11.562329445  -88.772610020
   -1.860000000  -13.368072953  -91.016709567
   -1.840000000  -15.200902115  -91.806735797
   -1.820000000  -17.034846332  -91.291034646
   -1.800000000  -18.847215151  -89.598789790
   -1.780000000  -20.613138295  -86.689160343
   -1.760000000  -22.312964696  -82.721774992
   -1.740000000  -23.918088003  -77.564306876
   -1.720000000  -25.413645935  -71.630153200
   -1.700000000  -26.785109751  -65.251461626
   -1.680000000  -28.027666759  -58.881850996
   -1.660000000  -29.146834904  -52.977191916
   -1.640000000  -30.156840247  -47.876061964
   -1.620000000  -31.071712224  -43.529935846
   -1.600000000  -31.907721153  -39.789821180
   -1.580000000  -32.667418152  -36.062295082
   -1.560000000  -33.352950628  -32.056118057
   -1.540000000  -33.949151081  -27.273476477
   -1.520000000  -34.439976651  -21.753474023
   -1.500000000  -34.813869392  -15.595010263
   -1.480000000  -35.065317418   -9.526432661
   -1.460000000  -35.199582637   -4.003560094
   -1.440000000  -35.234154105    0.325611430
   -1.420000000  -35.199097861    3.072997183
   -1.400000000  -35.124994965    3.992549084
   -1.380000000  -35.046902215    3.425737409
   -1.360000000  -34.990618315    1.803589130
   -1.340000000  -34.971568404   -0.279091715
   -1.320000000  -34.996980721   -2.402972068
   -1.300000000  -35.060099473   -4.064056407
   -1.280000000  -35.152199469   -5.064134614
   -1.260000000  -35.252835433   -5.185531150
   -1.240000000  -35.347763605   -4.339174682
   -1.220000000  -35.415848407   -2.484620207
   -1.200000000  -35.437546783    0.245273786
   -1.180000000  -35.396475528    3.726904480
   -1.160000000  -35.277690283    8.023049538
   -1.140000000  -35.068864721   12.719759634
   -1.120000000  -34.760589466   17.242651025
   -1.100000000  -34.370718629   21.377313878
   -1.080000000  -33.907729881   24.609358984
   -1.060000000  -33.391361608   26.424837419
   -1.040000000  -32.855929945   26.907212224
   -1.020000000  -32.319373460   26.017370834
   -1.000000000  -31.810806138   24.707012391
   -0.980000000  -31.328708579   23.229599613
   -0.960000000  -30.870667069   22.390819605
   -0.940000000  -30.420284853   22.531172671
   -0.920000000  -29.959690062   23.466614507
   -0.900000000  -29.475459561   24.661950034
