#! FIELDS p.x file.free der_p.x
#! SET min_p.x -2.0
#! SET max_p.x 2.0
#! SET nbins_p.x  201
#! SET periodic_p.x false
   -2.000000000 -335.029709666 -120.065675960
   -1.980000000 -337.434042687 -120.882877974
   -1.960000000 -339.848938281 -122.050627327
   -1.940000000 -342.274670825 -120.897379178
   -1.920000000 -344.657147728 -117.951172857
   -1.900000000 -346.941590752 -111.672618514
   -1.880000000 -349.089842955 -103.552561884
   -1.860000000 -351.056267312  -95.248329495
   -1.840000000 -352.856107108  -87.375930292
   -1.820000000 -354.525076554  -81.426032431
   -1.800000000 -356.100822046  -78.442889489
   -1.780000000 -357.632515759  -77.844450769
   -1.760000000 -359.178384919  -77.279136079
   -1.740000000 -360.706842863  -76.564362087
   -1.720000000 -362.201335865  -74.473502241
   -1.700000000 -363.613729287  -70.079763234
   -1.680000000 -364.923462268  -63.194237478
   -1.660000000 -366.107539986  -55.033269234
   -1.640000000 -367.100424138  -46.506668779
   -1.620000000 -367.926680251  -38.380954839
   -1.600000000 -368.597349483  -31.298070983
   -1.580000000 -369.147994808  -25.321156894
   -1.560000000 -369.589825274  -20.624768765
   -1.540000000 -369.949269820  -16.858878493
   -1.520000000 -370.228159971  -14.054374107
   -1.500000000 -370.464371996  -11.947209881
   -1.480000000 -370.660362674   -9.623261783
   -1.460000000 -370.800577373   -7.717434870
   -1.440000000 -370.920644995   -5.692980736
   -1.420000000 -370.993356172   -3.724581412
   -1.400000000 -371.028712973   -2.013305606
   -1.380000000 -371.039385141   -1.350568831
   -1.360000000 -371.039194519   -2.459896658
   -1.340000000 -371.093778082   -4.956324064
   -1.320000000 -371.222282306   -9.859456858
   -1.300000000 -371.449482100  -16.044839020
   -1.280000000 -371.808457196  -21.663832334
   -1.260000000 -372.280701805  -26.340456945
   -1.240000000 -372.788722135  -27.780347447
   -1.220000000 -373.299121144  -24.355064961
   -1.200000000 -373.705235518  -16.776560819
   -1.180000000 -373.914512293   -6.844993198
   -1.160000000 -373.921245676    4.227038303
   -1.140000000 -373.700678843   13.139007773
   -1.120000000 -373.343018787   18.794112114
   -1.100000000 -372.931895353   19.573879523
   -1.080000000 -372.562582015   15.623866680
   -1.060000000 -372.291152517    8.241389674
   -1.040000000 -372.188044685   -0.487507841
   -1.020000000 -372.242077128   -7.824787435
   -1.000000000 -372.421532847  -11.963892703
   -0.980000000 -372.640352391  -11.886055061
   -0.960000000 -372.826589090   -7.563170353
   -0.940000000 -372.897595110   -0.496462379
   -0.920000000 -372.780171515    7.648129734
   -0.900000000 -372.509045491   17.483698051
   -0.880000000 -372.040870284   26.496691192
   -0.860000000 -371.422202238   33.428380848
   -0.840000000 -370.680535639   37.418335074
   -0.820000000 -369.882874340   38.814547688
   -0.800000000 -369.083390927   37.629807881
   -0.780000000 -368.340199102   34.495448930
   -0.760000000 -367.664104866   29.299186038
   -0.740000000 -367.104776176   24.341331613
   -0.720000000 -366.659499577   19.601257087
   -0.700000000 -366.266666982   16.113012498
   -0.680000000 -365.938274856   14.973631956
   -0.660000000 -365.609329729   15.801863964
   -0.640000000 -365.243543868   18.109263888
   -0.620000000 -364.830046365   20.725124192
   -0.600000000 -364.370226206   22.690662034
   -0.580000000 -363.873041985   23.340005478
   -0.560000000 -363.394442941   22.719098654
   -0.540000000 -362.934045960   20.904315128
   -0.520000000 -362.506612115   17.819438795
   -0.500000000 -362.155523808   15.306741716
   -0.480000000 -361.846165758   13.632703871
   -0.460000000 -361.548835065   13.077170666
   -0.440000000 -361.266558973   13.457401120
   -0.420000000 -360.956548912   14.637829670
   -0.400000000 -360.639713072   15.640148041
   -0.380000000 -360.299463182   16.107484721
   -0.360000000 -359.949014381   15.795575486
   -0.340000000 -359.603381523   15.684166761
   -0.320000000 -359.268465827   16.323967944
   -0.300000000 -358.912915985   16.884242761
   -0.280000000 -358.527126361   19.279315388
   -0.260000000 -358.089795061   21.429811744
