#! FIELDS p.x file.free der_p.x
#! SET min_p.x -2.0
#! SET max_p.x 2.0
#! SET nbins_p.x  201
#! SET periodic_p.x false
   -2.000000000   -0.049103179   -1.308040463
   -1.980000000   -0.083521557   -2.094016154
   -1.960000000   -0.136313908   -3.198187839
   -1.940000000   -0.215745925   -4.730039046
   -1.920000000   -0.331174855   -6.773627966
   -1.900000000   -0.492516095   -9.364926641
   -1.880000000   -0.712430629  -12.577211796
   -1.860000000   -1.001645571  -16.361231780
   -1.840000000   -1.372134500  -20.689005244
   -1.820000000   -1.834429894  -25.481307691
   -1.800000000   -2.394876502  -30.544132101
   -1.780000000   -3.058895096  -35.732357485
   -1.760000000   -3.825557449  -40.783001166
   -1.740000000   -4.689912261  -45.444528610
   -1.720000000   -5.640454794  -49.411323944
   -1.700000000   -6.662811844  -52.485459177
   -1.680000000   -7.734652953  -54.389301478
   -1.660000000   -8.830905754  -54.953828682
   -1.640000000   -9.924696168  -54.119600304
   -1.620000000  -10.988173123  -51.912390253
   -1.600000000  -11.994527470  -48.448901456
   -1.580000000  -12.922976662  -44.032342934
   -1.560000000  -13.753421674  -38.862833943
   -1.540000000  -14.476556178  -33.340202184
   -1.520000000  -15.089275675  -27.829154951
   -1.500000000  -15.593836866  -22.602650765
   -1.480000000  -15.998092504  -17.870088638
   -1.460000000  -16.315717541  -13.835207054
   -1.440000000  -16.557437772  -10.440267986
   -1.420000000  -16.740091997   -7.787354669
   -1.400000000  -16.875282969   -5.765776938
   -1.380000000  -16.975547820   -4.386615501
   -1.360000000  -17.053769270   -3.481553207
   -1.340000000  -17.119369637   -3.052055406
   -1.320000000  -17.179715165   -2.989966500
   -1.300000000  -17.239710939   -2.999330752
   -1.280000000  -17.298730759   -2.939763047
   -1.260000000  -17.354405299   -2.514190686
   -1.240000000  -17.395299941   -1.537095350
   -1.220000000  -17.409276963    0.129672829
   -1.200000000  -17.383633934    2.420279196
   -1.180000000  -17.306303103    5.164405350
   -1.160000000  -17.172686067    8.047005153
   -1.140000000  -16.981884851   10.793103672
   -1.120000000  -16.741705409   13.104076266
   -1.100000000  -16.459556222   14.815982447
   -1.080000000  -16.150119145   15.836473552
   -1.060000000  -15.828153649   16.262614689
   -1.040000000  -15.499927800   16.252562941
   -1.020000000  -15.173819962   16.142027096
   -1.000000000  -14.849397294   16.134673922
   -0.980000000  -14.522722696   16.485171342
   -0.960000000  -14.184114339   17.154125682
   -0.940000000  -13.829622087   18.194168012
   -0.920000000  -13.451693754   19.476913615
   -0.900000000  -13.048182340   20.752916684
   -0.880000000  -12.619969748   21.908262401
