#! FIELDS p.x file.free der_p.x
#! SET min_p.x -2.0
#! SET max_p.x 2.0
#! SET nbins_p.x  201
#! SET periodic_p.x false
   -2.000000000   -9.538148855 -102.730395455
   -1.980000000  -11.693509547 -112.231631632
   -1.960000000  -14.015793910 -119.097004202
   -1.940000000  -16.444548886 -122.815969616
   -1.920000000  -18.913336221 -123.189727512
   -1.900000000  -21.354598695 -120.302045773
   -1.880000000  -23.712068050 -114.736209851
   -1.860000000  -25.936359587 -107.131409182
   -1.840000000  -27.995296849  -98.336614459
   -1.820000000  -29.872018310  -89.160235375
   -1.800000000  -31.570032474  -80.468098590
   -1.780000000  -33.104596188  -72.856297282
   -1.760000000  -34.499822488  -66.644551752
   -1.740000000  -35.785643482  -61.928666297
   -1.720000000  -36.991248083  -58.547896951
   -1.700000000  -38.140759426  -56.155407017
   -1.680000000  -39.246819248  -54.187053344
   -1.660000000  -40.312822476  -52.118490278
   -1.640000000  -41.333800618  -49.571509666
   -1.620000000  -42.294920228  -46.285969314
   -1.600000000  -43.182969042  -42.358405793
   -1.580000000  -43.988556647  -37.984538467
   -1.560000000  -44.704960494  -33.602288125
   -1.540000000  -45.335603996  -29.606130464
   -1.520000000  -45.893535089  -26.294137082
   -1.500000000  -46.395344616  -23.953631276
   -1.480000000  -46.855869091  -22.242447260
   -1.460000000  -47.283974216  -21.005626421
   -1.440000000  -47.688940796  -19.608367441
   -1.420000000  -48.062918014  -17.732496105
   -1.400000000  -48.391743264  -15.162446802
   -1.380000000  -48.662065804  -11.916260653
   -1.360000000  -48.860561793   -8.312880212
   -1.340000000  -48.986783549   -4.513004507
   -1.320000000  -49.041005010   -1.134479192
   -1.300000000  -49.034651982    1.519540439
   -1.280000000  -48.983597430    3.398690683
   -1.260000000  -48.900869719    4.357141546
   -1.240000000  -48.809415950    4.735994724
   -1.220000000  -48.709625111    4.840489390
   -1.200000000  -48.606883354    5.133583860
   -1.180000000  -48.491309964    5.982504258
   -1.160000000  -48.356191337    7.575792965
   -1.140000000  -48.182312133    9.516025784
   -1.120000000  -47.966183685   11.766683087
   -1.100000000  -47.705376557   13.935004985
   -1.080000000  -47.407649784   15.647124362
   -1.060000000  -47.080265816   16.553350197
   -1.040000000  -46.740627163   16.829739896
   -1.020000000  -46.402924534   16.576003640
   -1.000000000  -46.071710576   16.138579234
   -0.980000000  -45.747288711   15.897041681
   -0.960000000  -45.424096728   15.998884781
   -0.940000000  -45.092106665   16.908360652
   -0.920000000  -44.737191794   18.333746260
   -0.900000000  -44.348854762   20.131652774
   -0.880000000  -43.925996544   21.878393414
   -0.860000000  -43.469693106   23.224675716
   -0.840000000  -42.993396708   23.892393503
   -0.820000000  -42.509463876   23.931684346
   -0.800000000  -42.032293280   23.496873974
   -0.780000000  -41.566625454   22.744586412
   -0.760000000  -41.114494172   21.905401016
   -0.740000000  -40.676016462   21.572275712
   -0.720000000  -40.238970001   21.713207594
   -0.700000000  -39.795799818   22.244804878
   -0.680000000  -39.337808854   22.972488265
   -0.660000000  -38.868388997   23.680815188
   -0.640000000  -38.387760485   23.957222300
   -0.620000000  -37.908729492   23.531125941
   -0.600000000  -37.446082353   22.353954213
   -0.580000000  -37.011687184   20.596936773
   -0.560000000  -36.615689423   18.544419444
   -0.540000000  -36.260419770   16.794406822
   -0.520000000  -35.935013443   15.623671463
   -0.500000000  -35.624455069   15.074563709
   -0.480000000  -35.316982094   15.492139170
   -0.460000000  -34.993059245   16.589699173
   -0.440000000  -34.643356962   18.119402017
   -0.420000000  -34.265342241   19.432582873
   -0.400000000  -33.864406003   20.153437982
   -0.380000000  -33.462075833   19.895206617
   -0.360000000  -33.070859311   18.744218575
   -0.340000000  -32.710732134   16.799485041
   -0.320000000  -32.393317861   14.416842207
   -0.300000000  -32.126006819   12.120651117
   -0.280000000  -31.900938518   10.192275247
   -0.260000000  -31.709196423    8.924631362
   -0.240000000  -31.534531059    8.418066867
   -0.220000000  -31.364317476    8.238458497
   -0.200000000  -31.198386870    8.166504284
   -0.180000000  -31.035434085    7.758715915
   -0.160000000  -30.886726337    6.813995658
   -0.140000000  -30.764893969    5.042375174
   -0.120000000  -30.683210387    2.912834960
   -0.100000000  -30.643297635    0.537594676
   -0.080000000  -30.652064604   -1.452935143
   -0.060000000  -30.692490316   -2.834780804
   -0.040000000  -30.754106334   -3.360070585
   -0.020000000  -30.817451129   -3.237944749
    0.000000000  -30.873721158   -2.469710352
    0.020000000  -30.912981178   -1.535164494
    0.040000000  -30.934095311   -0.880896274
    0.060000000  -30.949245212   -0.810596575
    0.080000000  -30.967210336   -1.385468708
    0.100000000  -31.005614221   -2.577216166
    0.120000000  -31.072285794   -4.311732478
    0.140000000  -31.176647183   -6.329945309
    0.160000000  -31.319211348   -8.245603283
    0.180000000  -31.499344749   -9.879136349
    0.200000000  -31.707356242  -10.982159012
    0.220000000  -31.932300834  -11.490248240
    0.240000000  -32.164886978  -11.744392249
    0.260000000  -32.397755074  -11.694916437
    0.280000000  -32.629413340  -11.574097893
    0.300000000  -32.861558592  -11.631673823
    0.320000000  -33.096296477  -12.100009623
    0.340000000  -33.342925341  -12.777139723
    0.360000000  -33.602892398  -13.885032055
    0.380000000  -33.892344799  -15.045806605
    0.400000000  -34.204679620  -16.233350457
    0.420000000  -34.541801723  -17.389757060
    0.440000000  -34.899301966  -18.475421089
    0.460000000  -35.275804415  -19.274395883
    0.480000000  -35.664419332  -19.906429905
    0.500000000  -36.065947988  -20.228098711
    0.520000000  -36.473168433  -20.519365253
